用户名,评论时间,IP属地,评论分数,有用数量,短评内容
最好的时光,2025-01-04 19:59:36,广东,3星,0,曼谷百丽宫影城（Paragon)。时隔一年在泰兰德看到续集。赵又廷你有事吗？最后大解决女Gui。
代作玖,2025-02-06 00:41:26,浙江,5星,1,可以
🐶,2024-10-11 00:45:10,泰国,5星,4,好看，好看，节奏紧凑，娃娃落下出鬼头，有被吓到
天才和疯子_,2024-11-15 23:09:42,马来西亚,4星,3,在电影院看的第二部恐怖片 感觉比smile2恐怖 没看过第一部但丝毫不影响剧情 只能说绝对值票价 看的时候全场就四个人 隔老远 跟两个人包场没什么区别
不睡觉吗？,2024-11-10 14:14:32,澳大利亚,3星,1,比1好看，不太像鬼片
Ricooooo,2025-02-08 03:33:55,上海,3星,0,第一次见鬼怕暴力肌肉男的
ANANSII,2025-02-09 13:36:40,北京,4星,0,森林里那段很好很有想象力。后半段有点过长。最后na这身肌肉感觉光靠打就能把鬼打死。
michael,2025-02-09 01:24:45,上海,5星,0,好，不怕鬼的故事！就是要有斗争精神！不是东风压倒西风，就是西风压倒东风
徐徐连连发财,2025-02-09 12:47:14,湖北,2星,0,非常之无聊的一部鬼片。。。
Funkyhero,2025-02-08 01:40:59,贵州,3星,0,第一部是常规恐怖片，那这部就是动作冒险猎鬼片，虽然各种设定蛮扯，但是真的挺喜欢的，泰国最强猎魔人亚克！
春宴映画,2025-02-09 19:29:22,河南,4星,0,《鬼滴语》第一部质朴敦厚的农民一家人到了第二部不但学会打泰拳，还能调用军方的直升机。最后全家人手一把枪直接把恶鬼给突突了。这哪是恐怖片？妥妥的战狼啊！
向世界里去,2024-10-24 01:20:32,越南,2星,0,和Maii 在Saigon
@大月半子,2025-02-08 19:39:26,北京,2星,0,神马玩意儿，还特么磨磨唧唧，呵忒~！
LIN 凛,2025-02-08 20:09:52,德国,1星,0,不精彩
菜里没有EDU,2025-02-09 09:47:26,江西,3星,0,这些鬼控制人的速度很快，想起来《鬼玩人》了，附身紧接着发癫，说一些猖狂的话。男主一家子在失去亲人后崛起了，虽然很害怕，但是爷们娘们要战斗。
毛瑟712,2025-02-08 01:58:53,中国香港,3星,0,最後閃回不如放泥巴王還能假裝感動下，沒他你們都得死
LOGAN💙,2025-02-10 19:00:20,四川,2星,0,162
Emily,2024-11-19 21:34:48,泰国,3星,0,多一颗星是因为在曼谷电影院看的，有影院音效～
溟虫之公丶.,2025-02-10 18:36:58,江苏,3星,0,7
文航,2025-02-07 21:56:34,河南,1星,0,比制作糊弄剧情稀烂更致命的是无聊。
致命拜访,2025-02-09 17:49:35,广东,2星,0,当时看第一集感觉还蛮好，这续集差不少
涡轮增压阿拉蕾,2025-02-08 21:25:20,黑龙江,3星,0,最后大boss被全家围殴有点尬了！
fjignocjep,2025-02-06 22:52:50,北京,2星,0,真要命。搞笑动作片。任何鬼台词和镜头变多都会失去鬼的魅力。还没第一部好看。
收集野狗,2025-02-10 13:06:29,福建,1星,1,泰国的鬼不行啊，凡人纯物理攻击都招架不住。片子太烂了，不知道是片子太烂了还是我年纪大了，看到最后的时候完全是半睡半醒的状态，而每次突然睁开眼看都不影响剧情衔接…
一只不说话的鬼,2025-02-09 18:47:51,陕西,未评分,0,mmmm
坤坤_,2025-02-08 23:04:57,湖南,3星,0,真尼玛好黑啊！太黑了！！也是拍出一股别样的泰恐感了，这打鬼不比漫威燃？整个节奏和场面设计都强过第一部，而且完全不黏糊，咔咔就是干。但求求了…换个摄影师吧…一个是画面黑到想骂娘，再一个男主角这完美身材居然一个可观的镜头都没拍出来，就尼玛离谱。
巧克力是只猫,2025-02-11 15:15:08,山东,3星,0,可以看，我觉得前面几个死的太简单了，那个眼镜蛇是警告，那个向导也太菜了。后面在树上的设定挺好的，可以双线叙事，但是这个鬼也太菜了。
虫二,2025-02-09 23:33:21,浙江,1星,0,男主神似吴彦祖加赵又廷
清水,2025-02-09 17:00:45,北京,2星,0,电影缩减到1小时估计还能3星，大段无聊且和主线无关的剧情充数，导致剧情拖沓，枯燥，尤其是森林那段直接减了都不可惜！明显黔驴技穷毫无新意的圈钱续作一部！男主就差个电锯了！有了电锯直接化身鬼玩人的艾什
飓风-MA,2025-02-08 23:30:21,广西,2星,0,看过
chestnut,2024-10-15 21:04:06,泰国,2星,3,在泰国看的恐怖片。主角太强大了，怎么都死不了，甚至在树林里中枪都没死掉，感觉太轻易地活过来，对于整个故事来说，主角莫名其妙的强大反而削弱了这个故事的看头：到底鬼可怕在哪儿？鬼与主角之间的博弈刺激在哪儿？ 甚至这个故事滑稽在，鬼怕子弹……原谅我看不起里面的鬼，太菜了
