用户名,评论时间,IP属地,评论分数,有用数量,短评内容
尽欢,2018-02-10 14:52:05,,4星,95,最近又重温了一次三傻。里面对于知识和学习的思辨，让人触动。希望我们都可以做自己想做的事情，成为自己想成为的人。
白描,2016-11-09 18:38:26,,5星,28,起初看片名以为是个无厘头的片子，后来发现喜剧之下是对现实的反思，填鸭式的教育真的能让人获得知识吗，未来是要遵从自己的内心还是听从父母的意愿，还有要相信自己。这些都是都是兰彻带给他的同伴们。all is well 这是兰彻信奉的真理，同样也被我视作圭臬。
挽梦忆笙歌,2018-04-12 17:07:27,,4星,22,人生在世要有梦想，万一见鬼了呢，励志有泪有笑的片子，可以说拍的很成功了！
摇尾巴,2014-06-01 22:00:59,,5星,19,超赞
乌鸦火堂,2010-08-11 23:27:42,,4星,13,在一切顺利中踢飞这个世界
请保持高冷,2016-09-05 12:16:11,,5星,14,认真思考
Tone调的悲伤,2018-04-12 19:26:27,,4星,13,这部真的很好看呀，有笑有泪，发人深省，不错不错
汪金卫,2011-12-15 23:41:03,,5星,18,印度电影总是与“友情”“爱情”“歌舞”“片子长”等元素绑在一起。看了几部印度片，都深深沉浸其中，被打动。这部尤其是。估计这是21世纪以来在中国最火的印度电影了吧。太励志了。有种泪流满面的冲动。思想斗争了很久，还是没有去电影院看国语配音版。唉。《三傻大闹宝莱坞》这个傻逼译名是谁起的？
小牛牛意踌躇,2018-03-12 21:36:25,,5星,25,被译名吓跑的我又被阿米尔汗拉了回来。电影中的笑点很自然，埋下的伏笔也都有呼应。影片对教育制度的反映令人深思。
grace-xhu,2018-03-26 08:00:33,,5星,17,曾经自己看的时候就看了几分钟，没看完，在公司培训上完整的看完了才知道影片好看而且还很有教育意义，阿米尔汗真的好厉害了。
心生,2013-02-23 00:26:49,,4星,11,9分：印度电影独有的夸张与戏谑，很大程度上成全了影片对教育制度与成败标准的质疑，以及对于三个白痴友谊的展现，这些看似老生常谈的议题，在电影中变得那样具体而深刻。圆满的结局不再是永远的“完美”，而是显得那样理所当然。
大头绿豆,2011-06-04 17:11:52,,4星,20,我本来想说，电影终究只是电影，人们还是要面对自己的生活。但我现在想说，什么时候我们连谈论一下理想主义者，都开始害怕了？Aal izz well，来段印度舞吧，理想没那么可怕。
徐若风,2012-07-16 15:04:21,,5星,19,印度喜剧的巅峰。
艾晨,2010-09-23 17:01:44,,5星,17,终于知道为什么这么高分了，第一，积极的心态，第二，深厚的友情，第三，严肃的人生提醒，第四，精彩的剧情演绎。
bamboo,2010-12-10 23:02:19,,5星,25,我好爱这部片子！！！
XXL,2010-08-17 12:46:55,,2星,212,WX-D9  影片质量跟片名一样  又傻又长
谢谢你们的鱼,2010-09-24 14:04:46,,2星,29,现在想起来，这片子让人觉得很腻烦
TimberNord,2012-04-25 09:44:11,,2星,38,主题正确，情节狗血，表演夸张，线索混乱
tlmgt,2014-03-09 17:11:44,,2星,25,只想知道为什么那么无聊还拍那么长
