用户名,评论时间,IP属地,评论分数,有用数量,短评内容
WIKI魏,2024-12-21 16:20:42,北京,4星,106,好吓人，代收快递被判27年；更吓人的是，这事真实发生过。文戏律政+打戏飞檐 55开，不会武功的警察不是好检察官，导火线和杀破狼的甄子丹回来啦。文戏最好看的一场，是丹哥和许冠文在法庭那段，是真会演。打戏有五六场，我个人最喜欢的是开头第一人称视角，和最后列车关灯那段沉浸体验，列车上飞来飞去，飞天绞技，张力拉得满满的。丹哥里面说“膝盖废了，跑不动了”，突然的泪目措不及防。即便这样打出来也比好多20岁的小伙帅，我觉得怎么吹都不为过。一定看粤语，一定看大屏幕。
你菲我杯茶,2025-02-03 14:42:50,广东,2星,9,Chilam真係有型有格，许冠文的戏看着最舒服。冲着甄子丹打戏来的，要是让他去广州地铁三号线就老实了
思路乐,2024-12-14 23:09:40,福建,3星,21,【C+】诚实且朴实的电影，尽管开场的动作镜头依旧在炫耀甄家班作为当下最佳动作片班底的想象力与执行力，但甄子丹总是不断借角色之口承认自己已经老去的事实，弃武从文的路线从第二场动作戏开始显形：让后辈打头阵的一挑多，预想中的救场反倒姗姗来迟；夜店天台的一挑多不再眼花缭乱，反而让无人机在俯视视角刻意远离一段时间再重回乱战，意料之外的调度和意料之中的疲态；以及结尾的地铁大战，除开中村浩二、钢管地面技与过于理所当然的破局反杀外，最有范的居然是灯光转暗又转亮的部分，特写对准甄子丹的面孔推进又拉远，证人呆傻等待画外的杀手一路裹挟声音迫近，直率到可爱的造势手法。那么是否到了退场时刻呢？一句“我反对”将态度挑明，至少不是现在。
发不沾霓,2024-12-24 00:17:33,上海,2星,7,几场打戏是下了功夫的，但剧本和人物设定太过蛮不讲理……作为反派的张智霖在脸谱化程度上和吕良伟、郑浩南无任何不同，而前期一路犬儒的郑则仕及其同僚可以说是毫无来由地硬站边Mr Fok，这帮人就突然被点燃了？集体通宵达旦？；那么既然文戏的存在全是为了打戏铺路，那又何苦摆出一副“要说点什么”的架势，让Donnie老师带着假发一顿输出呢？吴镇宇“反水”的那个镜头荒唐到可笑，那一刻的糊弄显得是如此过时
张小北,2024-12-08 22:50:49,北京,4星,9,本来是冲着甄子丹的动作戏去看的，但意外地发现文戏也很强，黄子桓的编剧功不可没，基本上是《毒舌律师》+《导火线》+《第二十条》的意思。其中四场动作戏虽然时长占比不高，但每场都可圈可点，是甄子丹这几年发挥最好的动作戏了。故事根据真实事件改编，情感强度也很高，老中青三代香港影人的发挥也都很稳定且有惊喜，算是这几年香港电影里非常惊喜的作品了。
比远方更远,2024-12-21 16:51:07,山东,5星,283,打戏是天花板，文戏也好看，值回票价。甄子丹导演、演技的水平都在线，打戏更不用说，虽然他嘴上说自己老了，其实宝刀未老，动作依然迅猛，腾空飞踢还是那么帅，满级打击感，创新的拍摄手法，甄家班绝对是当代最牛的顶级武指天团，还有众多老戏骨们，看得爽，难得好港片。
掉线,2024-12-17 13:19:08,北京,4星,24,武力值max版毒舌律师，既有老港片的旧风骨又有打破窠臼的新姿态，看得出甄子丹在拍疾速追杀时学了不少，酒吧和地铁两场运镜华丽光影变幻的动作戏，男主“孤身对抗体制”的设定都太有john wick那味儿了，还能在打爽了之余讨论一把程序正义和结果正义，算是年底一匹最出乎意料的黑马了。
承泽明,2024-12-21 16:23:32,广东,4星,164,年度最佳律政片，居然出自甄子丹之手。影片改编自真实案件，聚焦于一起贩毒冤案。由警察改做检控官的霍sir，为不公强势发声，甚至频频“挑战”律政司的行业准绳。法庭之上，他据理力争；法庭之外，他则化身“杀神”，以顽强意志力扑灭罪恶。最后的那段法庭陈词，则与《毒舌大状》有异曲同工之妙，世界上没有绝对完美的法律，我们应尽的职责是当它出现裂痕时，及时弥补。
百代过客,2024-12-25 00:33:39,广东,3星,33,文戏小学生，武戏唔够班。为咗甄子丹，係戏院踎监。大胆预测句，名场面有佢––叶师傅叫倪永孝翻去打飞机，鬼畜区不见不散。
五色全味,2024-12-08 17:50:23,北京,3星,14,宇宙最強首次在戲裡夫子自道說自己老了打不動，但幾場打戲還是交足功課的，最想不到的是文戲比想像中寫得認真，前半段寫實感強，講司法程序的戲資料搜集認真，幾場法庭戲甚至比《毒蛇大狀》要好看，尤其是許冠文的演出效果十足。雖然故事套路，後半段強類型化消解了戲之前的寫實質感，但勝在娛樂性不錯，收貨。
DONT_BOTHER,2024-12-20 22:32:16,上海,4星,21,类型元素结合得比较好的一部，本以为是个精巧编织的故事，但竟然是真实事件改编。尤其武戏完全没有抢文戏的风头，故事着点虽小，也带到了司法体系中的一些不完美的地方，疑点利益归于被告，没证据就是没办法。警方/律政司/法院体系上的每一环都不愿意去打破既往规则，普通人或许就牺牲在效率和数字之下，但偶有一方追究到底或许能够带动其他各方的改变。反复出现的nothing can dim the light that shines within是说给公权力机构中的执行者。另，61岁的甄子丹动作戏丝毫没有老态，尤其结尾的地铁打斗我同场的人不停喊我靠。P.S. 白胡子的张智霖演反派真是太带感了！P.P.S. 文哥和文哥的儿子我们又见面了！
咕噜咕噜,2024-12-22 21:00:18,重庆,1星,15,一等一的狗屎，切镜僵硬，做象征意义的镜头好比是大学生作小组作业。法庭辩论一样的就知道个程序正义对撞事实正义，男主根本胡乱打官司莫名还有高评价。
柯里昂,2025-02-01 12:55:36,湖北,3星,6,动作戏肉眼可见心有余力不足，两场本该推向高潮的打斗戏都在激烈处戛然而止。时装动作片濒临灭绝，与甄子丹的当打之年一起停留在了《杀破狼》和《导火线》时期。
Mr. Infamous,2024-12-21 17:03:19,北京,4星,19,在当下的华语圈论打戏，我最认的依然是甄子丹，电光火石，行云流水，在力量与速度的爆破之间，又总有因地制宜的惊奇，像是这部的街头巷尾、天台酒吧和地铁车厢，拳拳到肉与步步惊心的融合依然格外赏心悦目。也因此，当他在戏中说及年岁已大，不好总是冲在前头，戏里戏外青黄难接的继续苦扛与传承，额外添了些悲壮但倔强的意味。这意味灌入真人真事改编的冤案，又挑高了拳脚冲击的层次。霍子豪们所对抗的是一整个扭曲世道的蛮横残暴、疲沓放任，上下黑白因为利益、脸面，交缠出人性极大的惯性和惰性。再完好的系统都有漏洞，这是雪上加霜的悲哀，但再麻木的人群都有良知，这是拨云见月的希冀。甄子丹这次文武双开，很爽。港片历来愿意发声，且发得不卑不亢，蛇打七寸，近年好些作品都有极佳成绩，希望《误判》不被误判。
文森特九六,2024-12-08 17:52:57,山东,4星,9,反复强调“老了”、“不能打头阵”，然仍在文戏矛盾冲突的观赏性已然饱和的情况下再次拔高了动作戏的疯狂程度，从想象力到执行力上依旧捍卫着当代世界尤其是亚洲首席武指团队的绝对地位，从台前到幕后大量从这里或交流或培养出的以日本杀阵拟斗为代表的泛亚洲武指们纷纷回归，开场突入火并和末尾地铁大战中村浩二最为狠辣，反而和喻亢的终极对决在已然营造出绝对碾压逆势的紧迫张力下战局扭转得过于简单缺乏足够的破势，但却更加实际符合主角的年龄体力所能做出的破局方法，其实回想下这么些年了很难再给甄子丹在动作上找到一个合适的称戏对手，喻亢都已是第三次了，无论对甄自己来说还是对他人来说，年龄等客观条件的制约也不可忽视，坦言再拍几部便转幕后，且看且珍惜吧，文戏方面许冠文对97前后称呼的强调有点意思，但还是以旧世界的自我反省为主。
