用户名,评论时间,IP属地,评论分数,有用数量,短评内容
挽梦忆笙歌,2017-12-18 00:53:29,,5星,84,泪点低，看一次哭一次，前天下午我们英语老师又放了一遍，还是那样的感动
X,2017-03-19 23:25:07,,5星,31,这部片子我当时到处推荐了好久，我认为是美国最好的喜剧
Rivers,2010-01-24 11:29:56,,5星,50,my mother wlways say
陳柏霖,2008-01-02 11:36:27,,未评分,116,教人很多卻很簡單的道理
Miss Lucky,2007-01-16 09:59:58,,未评分,111,多好的片子
幸存者,2018-05-02 07:43:03,,5星,101,妈妈说过，要往前走，就得先忘掉过去。我想，这就是跑的用意。
tlmgt,2018-02-06 05:07:06,,3星,29,"I don't like Joan Baez,  she's a boring bitch"
连城易脆,2013-12-05 13:15:17,,5星,30,以前我一直很好奇《阿飞正传》和《阿甘正传》的关系...
闫妮,2016-09-28 09:43:10,,5星,20,run forest run！！感动
灰色幽默,2016-02-29 09:19:54,,1星,36,蒙头跑别思考，你就会成功。要多蠢才会相信这种鬼话
