用户名,评论时间,IP属地,评论分数,有用数量,短评内容
光吞®,2024-08-16 20:19:09,重庆,3星,95,剧情梗概可以作为好几集的柯南tv版标题了：“三十年后的双胞胎”、“世纪对决：服部平次VS怪盗基德”、“闪光弹下的告白”、“函馆山的宝藏”…柯南动画组和青山刚昌这几年看得出来是没什么新的想法了，安室透，赤井秀一，工藤新一，服部平次，怪盗基德，几个高人气男主角Cn2的方式来组合圈钱就对了。最后不要再消费平和了好吗，三部剧场版了还没一点进展，真的缺钱到这种程度吗？
银河漫游计划,2024-08-16 17:43:36,浙江,3星,81,啊啊啊啊啊滑板走钢丝和平次飞机上那段我差点笑晕
DUVET才没,2024-04-13 23:43:15,日本,3星,59,2024映画第5部，3星半。被公众号推送的文章被动剧透，导致最后没有感到十分震惊，快要气死了。这刚上映第二天呀！案件算是近几年剧场版里比较复杂的了，中间还有点儿感叹这部柯学还挺科学的，不过后面高潮又直接柯学了😂 除了黑衣组织，FBI和警视厅那边的人几乎全员出场，这样的阵容估计很难有第二回了，为了留念还特地买了场刊。最后，小兰的助攻真的简直了😂
连城易脆,2024-08-17 12:37:06,江苏,2星,36,本次“走近柯学”名场面不是滑板🛹走钢索，而是服部平次在飞机✈机翼上用剑进行决斗，这个场景阿汤哥看了也要沉默吧！本来以为基德的故事会很有意思，但是反而把我看困了，如今的剧场版对路人太不友好了！推理解密包括博士的猜谜游戏都是跟日语有关的。然后各种配角哪怕只有一句台词也要流程性出场一下，不同派别的关系理解起来也很吃力，凶手的动机根本无法引起观众兴趣。所以柯南早就异化成了特工片看动作，也异化成了爱情片磕CP，更异化成了旅游观光宣传片，而这次主要推介的景点则是函馆的五棱郭，搜了一下实景照片，确实还挺好看的。现在看柯南破案真的心如止水，影厅里大家都非常安静，了无生气。
蚂蚁没问题,2024-08-16 23:40:45,河北,3星,74,都是服部平次x和叶的专场，较《迷宫的十字路口》可差太远了。柯南现在就是既要又要，每一部都拍成地方旅游宣传片，这一部就轮到函馆，然后让各种人都给你登个场，其实根本没有必要。咱就好好推理一回，讲一个事儿，不行吗？
チアリーダー,2024-04-12 23:05:58,日本,1星,49,真的不知道青山刚昌天天在家里干什么，感觉拉了坨大的更是拉了坨臭的。伦理剧不提了，与此同时感觉欠作画工资，除了特写没几个镜头没崩坏，编剧的话，故事一如既往的名柯式的唧唧歪歪解谜，无功无过，大的吧，平次告白又失败，虽然大家都知道要失败，但你能不能出乎意料让我多打两颗星，我眼泪都要被苦尽甘来的告白逼出来了你给我来个这？只能说，你们三个把十个人的日子过好比什么都重要❤️
momo,2024-08-17 00:39:42,北京,2星,46,青山老贼赶紧完结吧，写的什么玩意啊，案子烂感情戏尬到不行。表个白抻好几年观众都疲软觉得无聊了，真到表白的时候一点感觉都没了好吗？唯爱青梅竹马但是非要哪一个人都按一个“第三者”真的很烦。大陆配音更是灾难感觉配得很生硬，感情语气一点都不自然很尬而且声音都好难听啊还不如看日配。分为啥这么高啊真是难看死了，函馆旅游宣传片。全片最好看的是彩蛋但是不喜欢这个设定。
かすり,2024-04-12 16:07:58,日本,5星,101,最期待的一年一度动作大片 滑板走钢丝 飞机上比剑非常柯学 兰真的世纪好闺蜜  平次一夜不睡就是为了去踩点告白现场真的好纯情男高好心动妈呀
蹭,2024-08-18 00:29:50,江苏,4星,80,太值了 一张电影票看007+速度与激情+鲁邦三世+福尔摩斯+死神+宫本武藏+足球小子+滑板少年 全明星阵容 还敢有什么不满？？？距老菜梆子封神之作十字路口多少年了 竟还没表白成功 看得人已从少女变成毒妇 凭啥就你俩青春不老还在装纯情 啊！！！！！！！！！！！！！！！
余小岛,2024-12-05 13:41:11,北京,2星,23,每年的剧场版已经搞成亲朋好友联欢会了，柯南还会亲自表演高难度杂技节目。。
