用户名,评论时间,IP属地,评论分数,有用数量,短评内容
雪花123,2024-11-27 22:08:21,韩国,1星,149,有必要拍2吗？完全就是和上一部一样的冒险剧情再演一遍，歌曲也不如上部，流水线生产的无聊作品，年底最难看动画
魂,2024-11-29 13:54:31,广东,1星,41,有心理预期但还是击穿我底线了。随随便便上网冲浪90分钟都能看到比这好玩的乐子跟有触动的鸡汤吧
谢谢你们的鱼,2024-11-30 21:04:37,北京,4星,26,她是船长，她是战士，她是姐姐，她是领航者，她是连接过去和现在、故土与远方的桥梁，她是莫阿娜。
kylegun,2024-12-06 21:20:42,北京,5星,0,椰子海盗水滴怪鱼，岛屿巨蚌独眼绦虫，蝙蝠 get lost 半神 pep talk ，风筝赛艇海啸龙卷……开头小岛生活闷得快看睡过去，启航后各种海洋怪兽出来就挺开心。刚想说迪士尼正确到连反派都不能塑造了，结尾囫囵吞枣破了个谁的诅咒，看到最后才知道是把反派留给续集（或真人版？）PS：为好听的歌仔加一星~
 (*ﾟーﾟ(ﾟｰﾟ*)(,2024-12-01 20:04:16,广东,5星,6,好看，看哭
天涯小蘑菇,2024-11-27 14:42:58,加拿大,2星,22,第一次给Disney这么低分🥲 感觉高潮还没开始就结束了，大贝壳也没什么交代，没看的别看了，还能留下点对第一部的美好回味
LoudCrazyHeart,2024-12-02 16:54:59,重庆,2星,1,套路的叙事节奏，模式化的人物刻画，主题和内容延续了女性视角和作为新时代Leader，带领全村人开启航海新时代，连接起各个失散部落的人，实在是毫无惊喜。第一部还有朗朗上口的原声歌曲，这一部歌曲时时刻刻在唱，音乐随时奏响，有点太满了太吵了。安静时刻少了，属于人物的弧光也几乎是缺少的，硬是给主角增加了困难。
西楼尘,2024-12-12 11:47:26,海南,2星,2,海蚌的神经元被毒药麻痹，祖先的指南针由彗尾指引。不是只有知道路才能到达目的地，真正的寻路人要找到自己的路。孤独的部落总要拉起一座沉睡在海底的岛屿，让其他部族来此汇聚。这是祖先最朴素的心愿，只有连接才能形成大陆，只有团结才能避免分裂。我们经由大海连接，无论去哪里都与祖先和后人同在。
徐若风,2025-02-01 17:31:27,浙江,3星,1,相比难得的首部，堪称是空洞无聊的续作了，无论情节还是议题都是典型的“包饺子”。
"杉小爱|好姑娘,咱们走起来",2024-12-12 17:16:17,四川,4星,2,前半部分我確實差點看睡著，但是確實不用擔心迪士尼的細節配色，很漂亮。毛伊那會動的紋身依舊是我的菜！
Fiona和平,2025-01-29 12:32:08,北京,5星,0,新脑子电影，没有任何过去的理所当然。但是歌唱不好听有点拖沓，但是孩子看没问题
深夜飞行家,2024-12-15 18:57:12,新加坡,5星,16,怎么分低成这样啊？真的是无语了，画面美歌好听感人积极向上而且阖家欢，多好啊，感觉心灵都被洗涤了。这本来就是迪士尼动画，想要有现实教育意义的去看点别的……
朝阳区妻夫木聪,2024-12-02 00:35:09,北京,3星,10,故事很俗套、低幼，甚至近乎于没有，跟椰子军团的第一场作战戏来得也太迟了，而且我没太搞懂为啥就非得从巨蚌精的中间穿过去，就不能绕一下吗？结果是掉下去才遇到了毛伊，这个设定也太依赖巧合了。最后发现其他人类族群的时候还是有略微感动一下下，可能就是因为经历了疫情之后，感受到人与人还是需要这种孤岛守望的联结吧。整体两星半，看完也想去纹个花臂了。（不是
伍月,2024-12-29 05:02:32,法国,3星,3,【C-】其实感觉这部反倒证明了迪士尼。从无数局部和片段都能一窥其想象力，而经典三段式也反复被证明再俗套也能拿出不差的作品。很明显他们是选择成为现在的模样：把每一幕都尽力压缩，直给全部任务，像游戏闯关一样简单的高歌猛进，打造一个个爽点和燃点。而在压缩后省出的时间，则用一首首金曲、一个个烂梗填满。而这不就是明显的用来讨好后短视频时代观众的新拍法吗？只能说迪士尼始终是个顶级的商人，难怪在每个时代都能大卖。最后，小刚的含金量仍在上升：没有烂电影，只有烂观众。
鱼有浓烟,2024-12-03 23:37:13,广东,4星,17,迪士尼抬头看一下片名吧，你猜我进电影院是为了看谁的？多刻画点我们莫阿娜是会怎样？！女主视角冒险片，女主是领袖，结果团队里甚至男的更多，这合理吗？所有人都在称赞莫阿娜的勇气和力量，那为什么不能着重展示她呢？全片看下来一场正经战斗都没有。团结合作又在哪里？只有修好船的一瞬间有一点点协作的感觉，然后呢？最后boss战也是只看见莫阿娜和修船女孩的协作，另外几位我请问你们的作用是？看片尾应该还会有第三部，希望能做好点，请迪士尼无偿归还莫阿娜女主地位。好吧，说几点喜欢的。很喜欢造船女孩，感觉如果把另外几个的戏份挪到她身上估计能讲个很不错的成长支线，类似第一部的莫阿娜那样。很喜欢莫阿娜和妹妹的段落，以及和祖母、妈妈、大海的情感联结，贯穿这系列始终的母系力量的传承。
落木Lin,2024-11-29 15:30:31,湖南,2星,7,迪士尼近年单扛的动画作品质量真的堪忧，故事套路直接当外套穿在外面了，肉体也是瘦骨嶙峋，每次做动画套公式就无忧了，遇到困难+勇往直前+受挫退缩+心灵成长+攻克难关+超级大团圆＝《海洋奇缘2》。而本片套得更潦草、更仓促。主角团一大帮人分工明确且缺乏新意，反派更是毫无压迫感，甚至就只是来跑个龙套的，露脸时间少得可怜。主角该有的成长和第一部如出一辙，上次是莫阿娜帮毛伊解开心结，这次是毛伊帮莫阿娜实现升华，鸡汤两个人都喝了一口，但归根到底还是同一碗汤。而较有亮点的只有配角小动物们，还能让人不小心笑了一下，但也就只是笑了一下，且这本就是迪士尼动画该有的风格，要是没有的话可看度将大大下降。对比《头脑》和《海洋》，还是皮克斯发挥更稳定，有思想有进步，迪士尼因循守旧，只会败坏口碑，听听电影歌得了。
我是小狗,2024-12-08 19:59:27,浙江,3星,1,文明孤独的文明祖先勇敢的祖先贝壳好多好多贝壳
momo,2024-11-29 12:54:55,陕西,1星,13,如此的幼稚、低龄的流水线合家欢，迪士尼动画在我心里越来越难看了
Parallax...,2024-12-12 17:04:54,北京,3星,1,在同一片海洋之中，孤岛与孤岛，族群与族群，人与人之间的再次连接和共存。迪士尼书写的空想乌托邦，可以作为对当下混乱动荡与纷争不断的社会的回应或避风港与抚慰剂，从某种意义上这也是为什么虽然很多人对迪士尼不屑一顾，但却又不妨碍迪士尼继续存在，并且依然受欢迎的原因之一。
荔枝超人,2025-01-29 21:09:52,云南,2星,1,现在迪士尼动画片也就只能看个音画效果，故事实在都很难看下去。
失去梦想的柴犬,2024-11-30 07:47:23,美国,1星,5,"Junk food for kids…..no, just JUNK"
冰镇西瓜橘子水,2024-11-30 20:44:13,河南,4星,12,特效越来越美了 海水已经可以以假乱真了 但是剧情真的太水了 女主出个海 唱了三首歌做心理建设 然而这剧部电影才100分钟 反正不管遇到什么情况 大家先唱个歌跳个舞就好了
montage,2024-12-08 01:31:23,美国,3星,2,2.5 除了音乐比第一部好听外完全是第一部的重复。不，各方面还都要差个一点两点，尤其讨厌现在什么都要铺续集彩蛋的玩法
懒喵紫,2024-11-30 12:27:27,广东,3星,6,这次的歌没有1好听…略略失望
予亡,2024-11-29 20:21:22,浙江,3星,14,剧情很一般，但是我女已经next level🎵已是半神呀，会发金光的纹身酷死了！！！音乐不是lmm少了音乐剧的那种和剧情紧密的连接感，更加……流行了？虽然影院设备听啥都挺好听的。
雨苔思音,2024-11-30 23:56:05,湖北,3星,4,迪味很浓，但是清汤寡水，尤其是和第一部比起来几乎没什么抓耳的歌和惊艳的场面，仿佛走马观花直接跳到了终局，再加上也没啥新鲜元素，不思进取写在了脸上。
咯咯精,2024-12-01 10:44:56,江苏,未评分,1,Something works but oooooold
小山生桂枝,2024-12-07 21:41:16,浙江,5星,2,我真是Moana的忠粉，第一部看得眼泪汪汪，第二部也是好几处落泪：莫阿娜远航回家，祖母显灵与她共舞，她再次出发时族人们合唱送别，莫阿娜拼死冲向新岛屿，每个地方眼泪都是夺眶而出，看来我就是爱看这些T_T还有美术设计太出色了，我已经迷上大洋洲文化，好想要莫阿娜的项链和衣服，还想拥有同款船桨。音乐也很好听。今天二刷看的是中文版，中文配音和配唱都很赞，毫不违和。11月30日，12月7日于影院。
长袜子,2024-11-29 23:38:01,广东,4星,3,看完之后复盘，能轻易发现剧作上的仓促，或者说这个问题在观影时也颇明显。但在各种外部因素影响下，我的观影居然还能有不错的体验，还是得益于画面和歌曲的挽救（同样也略带瑕疵感）。有意思的是，记忆中第一部更好但当初只打了三星的我现在居然想打三星半到四星，也许这几年我的观影口味是变软了。P.S. 蝙蝠女虽然是纯工具人，但一首Get Lost把我迷得七荤八素，支持莫阿娜和蝙蝠女续集搭档。75
张苑希,2025-01-29 23:36:34,湖北,2星,1,照着前作结构原样复刻的迪士尼工业流水预制菜。除却歌还能勉强当下卖点，其余皆乏善可陈。热血冒险故事能让人看得心如止水简直是大失败。
囍弗斯,2025-01-11 19:18:57,辽宁,3星,0,歌海凑合，屏保片。
宫唯明,2024-11-29 21:19:27,江苏,2星,5,一天看完两部，就像吃了两顿乏善可陈的预制菜，从勉强凑合到味同嚼蜡，以至最后只剩越发强烈的厌恶感。而迪士尼也像个连锁店的厨子，在找到了成功配方后便路径依赖，继而偷工减料，以至最后看起来可以的只剩它的招牌
骨灰盒请看日出,2024-12-14 22:06:38,湖北,4星,3,好可爱，蝙蝠女的歌很好听，我喜欢Moana的兔牙卷发和健壮的小腿，想起来我弟弟学游泳的时候给我打电话，我问你是不是有点害怕，他说你怎么知道，我说因为长江告诉我了，你不要害怕，长江觉得你很可爱的
