用户名,评论时间,IP属地,评论分数,有用数量,短评内容
宇宙无敌库里哥,2023-10-04 22:22:16,重庆,5星,30,神作的结局总是如此有张力，不论是《搏击俱乐部》还是《黑暗骑士》，都令人头皮发麻。小丑和蝙蝠侠各赢一半。当两艘游轮上的人们都没按下起爆按钮时，小丑输了；当哥谭最正义的检查官哈维堕落成杀人犯时，蝙蝠侠输了。哈维冒名顶替蝙蝠侠，蝙蝠侠顶替哈维罪名，这对照让神作气质侧漏。规则之中的正义使者戈登警官、情感线支柱瑞秋、雷厉风行的正义骑士哈维、金句频出的阿尔弗雷德管家、蝙蝠侠的阴暗面小丑，每一个配角都是构成这部神作不可或缺的齿轮。
和时间做朋友,2023-07-06 15:11:54,上海,5星,45,跟其他的超级英雄片相比，这部片子的立意真的是在next level。btw我很悲观，我一点都不相信两艘游轮上的选择在现实中会真的出现。
Eve|Classified,2010-01-01 21:43:50,,5星,46,要么跟随蝙蝠侠，要么向小丑倒戈。有一天我面对这个世界，突然间想要吐。
契阳,2022-06-08 11:44:31,,3星,52,我大概永远无法欣赏，英美的混乱美学。正直精英靠钱堆出来的科技变身暗夜骑士，以哲学理念包装行为偏好的小丑，微笑疤痕的来历，见一个人就换一个说法。。。。。警察市长法庭。民众。无法对任何一方共情。感觉像好几个道德困境选择题连缀起来的一篇作文说不出啥感觉，就是经不起仔细推敲。毕竟真空状态下的完美哲学难题，在漏洞百出的现实当中是不存在的没有人是掌控一切的出题者，各有自己的信息优势，在有明有暗的混沌当中朝各自的目标摸索，才更像我理解的世界。我看到的灰色的风格，跟创作者眼里黑白交织的织法太不一样了。大概真的是跟诺兰没有缘分吧6部片了，看到的都是背后那个有制造场面的才华、但真的让我很想劝他重新接受基础文科教育的偏执者
大耳朵图图_,2017-03-29 14:37:25,,5星,38,最强的人类——蝙蝠侠。虽然是超级英雄片儿，诺兰却把它拍出了人文气质，同类题材的真的会很难超越
YoyoRan,2008-10-30 23:18:14,,2星,234,很久没看过这么老套的商业电影了 　　从来不喜欢蝙蝠侠 小时候都没有喜欢过 　　这么肤浅的正义与邪恶的英雄主义 就是打架杀人外加噱头式的台词 　　用科技糊弄眼睛 没有任何意义
许季山,2014-08-04 11:14:14,,3星,45,看电影过程中一直困扰我的是小丑怎么完成诸多不可能的任务？他真是天仙下凡，只看到结果不解释过程。如果这个问题不解决的话，这电影的根基在哪呢？
Ocap,2014-04-28 23:02:19,,5星,60,启蒙我的电影重作之一。以最痛快的方式，直面黑暗，相信黑暗。
艾小柯,2008-07-21 11:11:49,,4星,25,小丑与电锯狂人之对比
汝就做吾的犬吧,2012-03-31 15:51:31,,5星,36,个人还是比较偏爱前传1，但是2里船上那段戏确实是蝙蝠侠系列所有真人翻拍电影的最高峰…很多人都喜欢这个版本的小丑和阿福，而我恰恰觉得这两个角色不尽如人意，不是演员演技不行的原因；Joker因为剧本和台词的关系狠辣有余但幽默不足，阿福则是因为演员太有气场故使老管家这个角色看起来太过强势…
征服者张袭,2017-07-06 00:41:24,,3星,30,★★★☆
把噗,2011-12-31 16:10:00,,5星,14,爽爆了！！！
X,2017-03-31 16:37:34,,5星,27,私以为蝙蝠侠是一众超级英雄电影里最有深度的一部，非常有讽刺意义
铲铲,2020-11-14 22:07:57,,3星,29,居然评这么高？只觉得很黑暗但是没啥特别的感觉，想拍人性但是可看性一般，差点睡着。不至于不至于。
杜若,2020-10-18 09:45:20,,2星,57,这部片子被严重高估，各种毫无逻辑。小丑是催眠大师吗？可以让那么多黑帮小弟不图钱、随时死跟随他？电影里警察智商为负数，各种蜜汁操作！警察每一次行动，都能被小丑安排自己人也是太扯了！入狱胖子身上的手机和两船的炸弹能没发现？还有检察官的黑化也是全无清理可言，居然放过了小丑，真是太扯了。这片子为了提高立意，各种不合逻辑，完全神化小丑，故事逻辑性为零。
UrthónaD'Mors,2012-09-02 08:34:25,,5星,25,其实我想说，小丑说的话多半是真理I try to show the schemers how pathetic their attempts to control things really are. its a funny world we live in
焚紙樓,2017-08-02 18:50:57,,5星,20,成功原因：諾蘭兄弟（10%）+法蘭克米勒（10%）+華納公司放手一搏的膽識（80%）
尚在影,2014-12-22 07:33:19,,5星,17,看过最多遍的电影！
请保持高冷,2017-01-14 15:49:18,,4星,22,在面对着这个有史以来最具针对性、最恶毒的对手时，“蝙蝠侠”却不得不从他的地下军械库里搬出每一件能够用得上的高科技武器，还得时刻纠结着为他曾经信仰的一切寻找答案。
mumudancing,2011-02-08 20:07:04,,5星,17,人性悖论
迷影网,2008-07-28 01:27:13,,5星,14,这是我见过的最好的漫画英雄电影，而Heath Ledger让电影更上一层楼……
私享史,2012-03-05 00:29:17,,5星,28,谢天谢地，Nolan在本片里没有采用非线性叙事，不变的是心理学元素的融入。我觉得这部电影不仅是秒杀了漫画题材，从黑暗内核的角度，星战系列或者《七宗罪》简直弱爆了。
皮革业,2008-09-21 17:29:15,,4星,16,又看了一遍，到后半段，还是会感觉累。觉得Christopher Nolan几乎被自己过于庞大的叙事吞噬掉似的。
熬夜季军,2018-02-02 16:08:30,,4星,30,最让人叫绝的就是两艘船上的人们做的选择，人性没有那么好，也绝没有那么坏。还是要说诺兰出品，必属精品，这不是简单的超级英雄片，还有对人性的探讨。
朝阳区陆依萍,2013-03-03 16:35:56,,未评分,31,看的我下巴快掉下来了。。。。
kiki,2012-03-17 21:29:04,,3星,45,这种类型的片子不适合我。如果不是为了尊重导演，差点看一半就退出了。就因为自己喜欢的人死了，立刻从光明骑士变成terminator了，难道就为了突出小丑智商1200么？好弱智的片子。
ꪔ̤̱,2024-03-25 23:03:55,河北,3星,36,你们到底是怎么看出这么多人生感悟的
717,2023-08-18 20:42:34,广东,3星,20,通篇过于上流，有些不适。唯独小丑形象深刻至极，三颗星都为希斯·莱杰，这部电影完全是他的个人solo，此外的部片无聊到可以随时停止播放。
易老邪,2010-04-19 19:17:26,,2星,58,重温，观感更差了，空洞、乏味、无聊、腻歪，恕我欣赏无能，再扣1星。
左胸上的吸盘,2021-07-01 20:45:04,,2星,16,蓝光重刷。这部的动作场面依旧非常差，不过构图、色调、配乐这些元素和上部有所区别，外景有些怪诞的空旷，配色浓郁，呈现出一种类似黑泽清的后工业时代奇观的质感。希斯·莱杰的小丑上线，他的演技在这里比较突出，19年的《小丑》的表演方式与性格设定都脱胎于此。女主换成吉伦哈尔姐姐，依旧没看点。剧情还是一泡污，无所顾忌的小丑抢尽风头，上一部完成自我确认的蝙蝠侠在这里又陷入了公义与民主的困境，像这种能力超群却自我迷失、原则清晰又遭大众反噬的形象，在DC作品里已经是臭大街的存在，而受小丑蛊惑的正义检察官相当于把上一部蝙蝠侠的主题又演了一遍，剧情主线是小丑反复胁迫而蝙蝠侠反复纠结，这一大堆啰嗦重复的内容令人难耐。这种剧情老套拖沓、制作廉价粗糙的东西却能获得市场成功是很难复写的，除非导演是诺兰这种自带死粉的且运气爆棚
