用户名,评论时间,IP属地,评论分数,有用数量,短评内容
人生困难户,2024-12-14 21:05:04,江苏,5星,23,为此沙打 call ，冲着此沙去的。何超莲好美，沙沙和超莲配一脸。虽然剧情有点老套刻意，但是谁在影院看哭了我不说。另外，沙沙要加油啊，台词继续提升，乔明庄也不是傻郭靖呀！加油沙沙！
日烦夜烦,2024-12-14 21:04:16,北京,4星,20,这是一部快餐爱情与消费主义时代下的童话故事，用一段跨越距离和时间的异地恋故事让人在影院里短暂地感受了真挚的爱情。此沙和何超莲的表演非常贴近生活，很能让人共情。尤其是此沙，乔明庄这个不同于他以往形象的“理工男”，虽然话不多，却用他独特的方式传递着深沉的爱。而姗蒂的倔强与细腻又让这段感情显得更加真实动人。影片里还有曾志伟和黄宗泽，老爸和女儿之间的爱是最让我共情的，在女儿受伤的时候老爸完全没有责怪，只是拥抱着女儿！黄宗泽也特别帅，一袭白西装站在姗蒂楼下的样子太梦幻了！最后，影片把澳门拍得很美，城市虽然在不断发展，但影片里最真实的情感却能跨越时空，让记忆与悸动永恒。
Aki,2024-12-14 21:31:49,陕西,4星,8,我用二十年为我们建一座桥，让我们之间的隔阂都消弭。你说让我去做我想做的事，但如果我最想做的就是和你一起看烟花，那你会不会来赴约，说一句“好久不见”？
喵老师2333,2024-12-21 00:48:50,北京,2星,4,反正为了十年之约你俩就不能在一起
大横扫,2024-12-17 01:47:30,上海,3星,4,整体普通，有些拉扯的小情节倒是挺抓人的，除了谈恋爱之外的剧情还是悬浮假俩人谈了一顿最后连个嘴都没亲此沙是真的挺丑的，系草设定是真敢说啊，虽然某种意义上确实像金城武，但是是丑版的，说台词像在念朗诵何超莲前期有一点故作俏皮状，那个劲有一点点过，不过真的挺漂亮，而且年轻时候和年纪上来之后的造型有反差电影背景上完全没做出来年代感，角色上三十岁四十岁和二十岁造型跨度做的看不出来过了二十年黄宗泽能看出来是真老了看见曾志伟还是会想到蓝洁瑛路演场
豆友206316156,2024-12-15 05:29:17,江苏,1星,39,此沙长这么丑 演技还差 到底是谁在捧……
铁砂掌六公主,2024-12-14 14:31:50,北京,未评分,13,富二代女星怒砸1亿拍电影，首日票房仅16万
突然粉碎,2024-12-14 14:40:16,北京,2星,6,何超莲长了一张没吃过苦没失过恋没受过委屈的脸，演普通女孩演得再努力也很难看下去
Jeanne,2024-12-19 21:01:44,陕西,未评分,1,这个剧本还是获奖剧本 难评
Nina,2024-12-16 23:01:50,北京,3星,0,何超莲的演技很棒呀。
槿,2024-12-14 16:34:32,上海,4星,12,时代加爱情，都各有得失。九十年代和澳门城市氛围营造很用心，但之后新闻标题加年份牌的方式粗糙了。男女主各阶段的把握准确，年少时的懵懂无畏，十年后偶遇时的小心翼翼，最后重逢时历经挫折再不放手的决心，表达富有层次。但剧本对于两人的感情基础没有扎实的铺陈，男主承载主旋律任务的桥梁工程师身份也着墨不足。相比之下，不需要完整背景的喜剧配角就讨巧不少。粤语戏的舒适度>北京校园戏>>>命题作文部分。整个故事仿佛女主视角的一场成真美梦，男主是烟花人设，虽嫌虚浮，但就是美～
momo,2024-12-19 10:57:29,福建,5星,4,只为此沙～原声台词进步很大，小演员继续加油！另外，我上学怎么没有乔明庄这种学长！我恨！
菠萝沙冰！,2024-12-15 15:15:34,广东,5星,9,一部能在冬日温暖人心的影片，男女主很有CP感，人物从青春洋溢到成熟稳重的过度很自然，而且还是一部澳门风光片，带观众环游澳门，领略风土人情，很喜欢
Hana酱,2024-12-16 02:37:50,湖北,4星,9,有一种现代快节奏浮躁都市里难得的久违的老派温柔和浪漫。整部电影和男女主的感情就像涓涓溪流和纯净的氧气一样清澈温和，是很清新舒服一部温情纯爱片，很适合工作后疲惫的夜晚窝在被子里慢慢看
豆瓣天后董小姐,2024-12-19 23:08:08,山东,2星,5,片名摘了陈奕迅《好久不见》中的一句歌词，可惜呈现出来的效果把这首歌都给污染了——命题作文+强行主旋律，拙劣的错位剪辑手法，聊胜于无的感情推进，儿戏般阴差阳错的故事情节。时间的厚重、流逝，人物的阅历、成长，在这部戏里完全都不存在，除了娇柔就是造作。
基础忧郁,2024-12-18 23:29:26,北京,2星,3,无cp感➕老掉牙的爱情套路➕献礼片。并未拍出澳门回归对两人亲密关系起到的关键作用，甚至还让两人差点彻底分手。跨海大桥连接两岸，也没连结人心，用电影表现一国两制啊？最终通往幸福的原因是十年前的承诺。慢节奏还挺能酝酿情绪的，除了发笑多少还有点感动。
连城易脆,2024-12-17 18:09:40,江苏,1星,11,就用这个献礼澳门🇲🇴回归25周年？我要作为甲方肯定无法满意。
Pinky👐,2024-12-15 20:34:38,北京,2星,4,明庄和育国居然不是兄弟，有一幕两人侧脸几乎是一个模子还都是长发，只是室友有点可惜。只有曾志伟那段比较正常。
剪刀手艾德琪,2024-12-16 17:44:38,山东,3星,1,看完了，没我想象中那么差，但是看得我好气，两个死心眼犟种非要谈《爱在黎明破晓前》式的恋爱，又虐又甜气的我直淌眼泪
峘㟶,2024-12-22 22:53:55,安徽,5星,1,很喜欢这部电影的内核。这部电影从1998年到2008年再到2018年，三个时间跨度，虽然每次见面都梦幻无比、期待万分，但在每个十年里，无论是乔明庄还是Sandy都经历着各自事业和生活中的变化，和这部电影故事相关的长达十几年的港珠澳大桥的建设，还是历史上澳门回归祖国的历程，这些等待的漫长过程，都需要坚定的信念和坚持的勇气。所以我觉得这部电影传递给观众真挚、真诚和力量，电影里的人物都坚持选择了内心的爱。
MoriartyMagic,2024-12-15 22:12:22,广东,1星,10,中影德金影城。我宣布全片演技最好是曾志伟。黄宗泽好惨啊，这是客串了一个什么角色啊🆘
過客,2024-12-14 00:07:48,中国香港,3星,11,時間線及背景宏大，只是故事有點薄，男女主角的外型則具說服力。這是有想法的劇本，惟執行上「只差一點點」。
1号游客,2024-12-24 01:22:07,广东,1星,2,没有演技不要紧，片烂也不要紧
gztcsxy2016,2024-12-14 14:19:02,福建,2星,7,无聊，两星给片中歌曲。
你该充电了,2024-12-15 18:43:47,贵州,2星,7,1999年，靠写信和公用电话联系有信息差就罢了，一直到2019年了整整二十年，男主是没长嘴吗，女主一个小女孩尚且能独自千里迢迢去北京看他，丫是真的来都不来看她一次啊好绝情一男的。还有我请问呢，北京的工程师是修了一座桥，为什么澳门人看不出因此获得了什么好处，女主三十年前开一家小店，三十年后仍然，价值上到位了吗？站在时代风口，她连锁店早开遍全国开到北京去才是吧会不会写会不会写。而且还搞啥十年烟花约会才见面，女主不来男主还搁那儿哭，别装了大哥你这么爱她你不来看她。这居然能he服了。多一星给暴雨中回头的乔明庄和蹦蹦跳跳找邮差拿信的珊迪，就这俩地方值得看一眼。感觉编剧是那种自我陶醉的中年男人，从来没谈过恋爱版
大树之后,2024-12-16 11:02:21,贵州,2星,2,本来以为烂完了，结果还行吧，强加的主旋律有点尬，也可能是强加的感情戏吧，何超莲前期演小女孩初心懵懂那里真的太烂了，后面稍稍好了一点，感觉此沙更适合做特型演员不适合偶像剧爱情剧，更适合悬疑犯罪动作玄幻故事片一类的
追剧小迷妹,2024-12-15 19:59:56,广东,5星,7,多想和你再见一面，第一站路演深圳站，何超莲，第一部担任女主的作品，男主此沙也帅演技很好，愿相爱的两个人，不管距离多远，时间多久，都能幸福在一起！！！大家都去电影院看吧~
芋,2024-12-15 21:33:33,北京,3星,0,嗯……爱情片 还是编年体的 真少见😜
maybe,2024-12-23 13:35:49,上海,2星,0,全靠脸撑
璐尔北,2024-12-15 21:28:32,北京,1星,10,20年无性纯爱？好好好
人间惆怅客,2024-12-14 19:27:57,北京,4星,16,《多想和你再见一面》是一部温暖浪漫的爱情电影，以内地男孩乔明庄与澳门女孩姗蒂跨越20年的异地恋为主线，勾勒出那个通讯不发达年代的爱情坚守。从大三巴牌坊的十年之约到灯塔烟花下的重逢，甜蜜与酸涩交织，深情动人。影片融入初冬氛围，红色围巾、雪花窗花等元素让人倍感温暖，“我以为我迟到你就走了呢。”“那我要是没来呢？”“那我就继续等啊。”这样的台词，更是将理工男式浪漫展现得淋漓尽致。电影还将澳门的地标与人文景观拍得极具魅力，看观众后令人对这座城市充满向往。
暴怒影评狗,2025-02-06 17:10:08,广东,1星,0,现在中国电影是越来越玩几把蛋了
游泳的鱿鱼,2024-12-16 23:50:33,上海,4星,2,演员颜值挺高的弥补了演技上的不足
舒尔尔尔尔尔,2024-12-21 12:26:12,福建,5星,3,比较喜欢相遇恋爱48h的部分，这里两人的相处清新、欢乐，也很有cp感。如果能把男主在港珠澳大桥建设方面的艰辛和贡献描述得更具体更有层次感就好了。
雾都一枝花儿,2024-12-17 22:01:02,北京,1星,11,好久没有看过这么难看的“纯爱”电影了，毫无cp感😅
雨过月华生,2024-12-14 23:44:33,广西,1星,23,演技很差，有钱人互夸烂作，资本家的丑孩子别来演戏了好嘛
韦斯安徒生,2024-12-15 09:49:42,北京,1星,10,是让你拍世纪末，不是让你复刻世纪末的过时爱情片剧情啊喂！！！
Rhapsodes,2024-12-21 13:29:40,北京,3星,0,即使编剧十分贴（费）心（劲）地安排了一场暗示吊桥效应的戏，也还是抵不过男女主画风有壁，全程保持“他们不像是对方会喜欢的样子”的隔膜感。于是奇怪的现象出现了：独角戏演得比对手戏自然，异地恋拍得比小团圆带感。这对于一部爱情电影无疑是灾难性的，当然如果你一定要说这是对京澳两地的政治隐喻，那我只能表示敬服。
